user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score,screen_time_bin,age_group,screen_to_sleep_ratio,pre_sleep_phone_pct,notif_per_screen_hour,digital_load_hours,stress_fatigue_index,wellness_score,sleep_deficit_hours,is_heavy_user,phone_before_sleep_flag,short_sleeper,high_stress_flag,sedentary_flag,log_daily_screen_time_hours,log_phone_usage_before_sleep_minutes,log_notifications_received_per_day,log_physical_activity_minutes,screen_x_caffeine,presleep_x_stress,activity_x_sleep_quality,screen_time_sq,presleep_phone_sq,notifications_sq,gender_encoded,occ_Doctor,occ_Freelancer,occ_Manager,occ_Researcher,occ_Software Engineer,occ_Student,occ_Teacher
88,41,Male,Researcher,2.34,90,8.14,6.57,3.26,3,89,53,3.72,2-4h,36-45 ans,0.2875,18.43,22.65,3.84,3.49,4.793,0.0,0,1,0,0,0,1.206,4.5109,3.989,4.4998,7.02,293.4,584.73,5.4756,8100,2809,0.0,False,False,False,True,False,False,False
89,28,Male,Researcher,4.75,107,7.79,5.36,8.04,2,10,100,6.42,4-6h,26-35 ans,0.6098,22.89,21.05,6.533,7.23,-2.513,0.21,0,1,0,1,1,1.7492,4.6821,4.6151,2.3979,9.5,860.28,53.6,22.5625,11449,10000,0.0,False,False,False,True,False,False,False
90,34,Female,Software Engineer,7.55,58,8.47,3.5,10.0,4,10,92,9.55,6-8h,26-35 ans,0.8914,11.41,12.19,8.517,9.775,-6.333,0.0,1,1,0,1,1,2.1459,4.0775,4.5326,2.3979,30.2,580.0,35.0,57.0025,3364,8464,1.0,False,False,False,False,True,False,False
91,25,Male,Manager,3.44,64,8.2,8.3,4.38,0,6,28,4.97,2-4h,≤25 ans,0.4195,13.01,8.14,4.507,4.675,4.02,0.0,0,1,0,0,1,1.4907,4.1744,3.3673,1.9459,0.0,280.32,49.8,11.8336,4096,784,0.0,False,False,True,False,False,False,False
92,52,Male,Student,3.83,32,7.43,8.8,2.74,0,89,129,1.14,2-4h,46-55 ans,0.5155,7.18,33.68,4.363,1.94,7.543,0.57,0,1,0,0,0,1.5748,3.4965,4.8675,4.4998,0.0,87.68,783.2,14.6689,1024,16641,0.0,False,False,False,False,False,True,False
93,52,Male,Manager,7.01,45,6.33,6.68,9.17,1,110,293,9.75,6-8h,46-55 ans,1.1074,11.85,41.8,7.76,9.46,-0.657,1.67,1,1,0,1,0,2.0807,3.8286,5.6836,4.7095,7.01,412.65,734.8,49.1401,2025,85849,0.0,False,False,True,False,False,False,False
94,50,Female,Manager,2.69,81,4.1,7.48,5.46,3,67,232,5.83,2-4h,46-55 ans,0.6561,32.93,86.25,4.04,5.645,3.137,3.9,0,1,1,0,0,1.3056,4.4067,5.451,4.2195,8.07,442.26,501.16,7.2361,6561,53824,1.0,False,False,True,False,False,False,False
95,22,Female,Doctor,9.57,53,5.54,3.15,10.0,1,18,22,10.0,> 8h,≤25 ans,1.7274,15.94,2.3,10.453,10.0,-6.55,2.46,1,1,1,1,1,2.358,3.989,3.1355,2.9444,9.57,530.0,56.7,91.5849,2809,484,1.0,True,False,False,False,False,False,False
96,59,Female,Manager,2.7,65,7.64,7.08,5.0,4,33,56,5.42,2-4h,>55 ans,0.3534,14.18,20.74,3.783,5.21,2.63,0.36,0,1,0,0,0,1.3083,4.1897,4.0431,3.5264,10.8,325.0,233.64,7.29,4225,3136,1.0,False,False,True,False,False,False,False
97,56,Male,Student,7.75,3,4.3,5.19,9.21,4,9,285,7.27,6-8h,>55 ans,1.8023,1.16,36.77,7.8,8.24,-3.87,3.7,1,0,1,1,1,2.1691,1.3863,5.656,2.3026,31.0,27.63,46.71,60.0625,9,81225,0.0,False,False,False,False,False,True,False
98,58,Male,Manager,8.22,53,7.78,4.2,10.0,0,1,291,10.0,> 8h,>55 ans,1.0566,11.35,35.4,9.103,10.0,-5.783,0.22,1,1,0,1,1,2.2214,3.989,5.6768,0.6931,0.0,530.0,4.2,67.5684,2809,84681,0.0,False,False,True,False,False,False,False
99,45,Male,Software Engineer,4.37,113,6.58,5.54,8.33,4,70,57,7.21,4-6h,36-45 ans,0.6641,28.62,13.04,6.253,7.77,-1.623,1.42,0,1,0,1,0,1.6808,4.7362,4.0604,4.2627,17.48,941.29,387.8,19.0969,12769,3249,0.0,False,False,False,False,True,False,False
100,24,Male,Manager,2.41,3,8.34,8.31,3.28,2,107,151,3.25,2-4h,≤25 ans,0.289,0.6,62.66,2.46,3.265,6.813,0.0,0,0,0,0,0,1.2267,1.3863,5.0239,4.6821,4.82,9.84,889.17,5.8081,9,22801,0.0,False,False,True,False,False,False,False
101,26,Male,Teacher,2.49,118,7.3,7.86,2.57,0,34,148,1.63,2-4h,26-35 ans,0.3411,26.94,59.44,4.457,2.1,5.857,0.7,0,1,0,0,0,1.2499,4.7791,5.0039,3.5553,0.0,303.26,267.24,6.2001,13924,21904,0.0,False,False,False,False,False,False,True
102,25,Male,Manager,9.87,16,7.99,4.84,10.0,2,31,273,9.87,> 8h,≤25 ans,1.2353,3.34,27.66,10.137,9.935,-4.643,0.01,1,0,0,1,0,2.386,2.8332,5.6131,3.4657,19.74,160.0,150.04,97.4169,256,74529,0.0,False,False,True,False,False,False,False
103,29,Female,Designer,7.53,111,4.86,5.73,9.16,4,14,134,9.44,6-8h,26-35 ans,1.5494,38.07,17.8,9.38,9.3,-3.197,3.14,1,1,1,1,1,2.1436,4.7185,4.9053,2.7081,30.12,1016.76,80.22,56.7009,12321,17956,1.0,False,False,False,False,False,False,False
104,51,Male,Researcher,5.05,79,4.86,5.43,8.59,1,11,199,7.23,4-6h,46-55 ans,1.0391,27.09,39.41,6.367,7.91,-2.977,3.14,0,1,1,1,1,1.8001,4.382,5.2983,2.4849,5.05,678.61,59.73,25.5025,6241,39601,0.0,False,False,False,True,False,False,False
105,50,Male,Doctor,3.32,72,5.06,7.51,4.53,0,62,195,5.48,2-4h,46-55 ans,0.6561,23.72,58.73,4.52,5.005,4.013,2.94,0,1,1,0,0,1.4633,4.2905,5.2781,4.1431,0.0,326.16,465.62,11.0224,5184,38025,0.0,True,False,False,False,False,False,False
106,40,Female,Freelancer,1.17,89,5.67,7.7,1.0,1,110,234,1.89,< 2h,36-45 ans,0.2063,26.16,200.0,2.653,1.445,8.533,2.33,0,1,1,0,0,0.7747,4.4998,5.4596,4.7095,1.17,89.0,847.0,1.3689,7921,54756,1.0,False,True,False,False,False,False,False
107,41,Female,Student,7.03,73,8.52,5.77,7.95,0,107,184,7.49,6-8h,36-45 ans,0.8251,14.28,26.17,8.247,7.72,-0.397,0.0,1,1,0,1,0,2.0832,4.3041,5.2204,4.6821,0.0,580.35,617.39,49.4209,5329,33856,1.0,False,False,False,False,False,True,False
108,54,Female,Researcher,9.61,70,7.87,4.87,10.0,1,76,91,9.78,> 8h,46-55 ans,1.2211,14.82,9.47,10.777,9.89,-3.863,0.13,1,1,0,1,0,2.3618,4.2627,4.5218,4.3438,9.61,700.0,370.12,92.3521,4900,8281,1.0,False,False,False,True,False,False,False
109,52,Female,Researcher,1.96,72,5.82,8.95,1.49,3,42,132,2.59,< 2h,46-55 ans,0.3368,20.62,67.35,3.16,2.04,8.16,2.18,0,1,1,0,0,1.0852,4.2905,4.8903,3.7612,5.88,107.28,375.9,3.8416,5184,17424,1.0,False,False,False,True,False,False,False
110,57,Male,Manager,7.79,54,8.59,4.85,9.32,0,71,65,9.45,6-8h,>55 ans,0.9069,10.48,8.34,8.69,9.385,-3.287,0.0,1,1,0,1,0,2.1736,4.0073,4.1897,4.2767,0.0,503.28,344.35,60.6841,2916,4225,0.0,False,False,True,False,False,False,False
111,39,Female,Manager,2.38,47,7.89,8.02,4.21,0,102,143,2.53,2-4h,36-45 ans,0.3016,9.93,60.08,3.163,3.37,5.51,0.11,0,1,0,0,0,1.2179,3.8712,4.9698,4.6347,0.0,197.87,818.04,5.6644,2209,20449,1.0,False,False,True,False,False,False,False
112,44,Female,Software Engineer,8.13,90,7.28,5.36,10.0,2,84,61,10.0,> 8h,36-45 ans,1.1168,20.6,7.5,9.63,10.0,-3.24,0.72,1,1,0,1,0,2.2116,4.5109,4.1271,4.4427,16.26,900.0,450.24,66.0969,8100,3721,1.0,False,False,False,False,True,False,False
113,52,Male,Freelancer,4.34,95,6.18,8.14,3.61,3,26,145,4.41,4-6h,46-55 ans,0.7023,25.62,33.41,5.923,4.01,4.963,1.82,0,1,0,0,1,1.6752,4.5643,4.9836,3.2958,13.02,342.95,211.64,18.8356,9025,21025,0.0,False,True,False,False,False,False,False
114,18,Male,Software Engineer,7.41,48,7.26,5.58,10.0,1,54,180,10.0,6-8h,≤25 ans,1.0207,11.02,24.29,8.21,10.0,-3.52,0.74,1,1,0,1,0,2.1294,3.8918,5.1985,4.0073,7.41,480.0,301.32,54.9081,2304,32400,0.0,False,False,False,False,True,False,False
115,52,Female,Designer,9.34,22,6.97,4.78,10.0,3,80,236,8.74,> 8h,46-55 ans,1.34,5.26,25.27,9.707,9.37,-3.887,1.03,1,0,0,1,0,2.336,3.1355,5.4681,4.3944,28.02,220.0,382.4,87.2356,484,55696,1.0,False,False,False,False,False,False,False
116,54,Male,Freelancer,6.58,26,7.91,6.17,8.59,1,74,195,8.36,6-8h,46-55 ans,0.8319,5.48,29.64,7.013,8.475,-1.187,0.09,1,0,0,1,0,2.0255,3.2958,5.2781,4.3175,6.58,223.34,456.58,43.2964,676,38025,0.0,False,True,False,False,False,False,False
117,31,Male,Researcher,9.29,24,5.13,2.97,10.0,0,71,182,9.33,> 8h,26-35 ans,1.8109,7.8,19.59,9.69,9.665,-5.847,2.87,1,0,1,1,0,2.3312,3.2189,5.2095,4.2767,0.0,240.0,210.87,86.3041,576,33124,0.0,False,False,False,True,False,False,False
118,20,Male,Doctor,3.12,92,8.43,7.22,4.68,2,31,294,5.4,2-4h,≤25 ans,0.3701,18.19,94.23,4.653,5.04,3.057,0.0,0,1,0,0,0,1.4159,4.5326,5.687,3.4657,6.24,430.56,223.82,9.7344,8464,86436,0.0,True,False,False,False,False,False,False
119,18,Male,Student,9.8,23,6.96,4.08,10.0,1,9,101,10.0,> 8h,≤25 ans,1.408,5.51,10.31,10.183,10.0,-5.77,1.04,1,0,0,1,1,2.3795,3.1781,4.625,2.3026,9.8,230.0,36.72,96.04,529,10201,0.0,False,False,False,False,False,True,False
120,22,Male,Student,8.86,79,8.03,3.13,10.0,0,34,22,10.0,> 8h,≤25 ans,1.1034,16.4,2.48,10.177,10.0,-6.303,0.0,1,1,0,1,0,2.2885,4.382,3.1355,3.5553,0.0,790.0,106.42,78.4996,6241,484,0.0,False,False,False,False,False,True,False
121,43,Male,Researcher,1.97,79,5.74,8.26,3.9,4,118,31,3.51,< 2h,36-45 ans,0.3432,22.94,15.74,3.287,3.705,6.327,2.26,0,1,1,0,0,1.0886,4.382,3.4657,4.7791,7.88,308.1,974.68,3.8809,6241,961,0.0,False,False,False,True,False,False,False
122,31,Male,Student,4.72,91,5.96,6.05,7.01,4,91,227,7.48,4-6h,26-35 ans,0.7919,25.45,48.09,6.237,7.245,0.557,2.04,0,1,1,1,0,1.744,4.5218,5.4293,4.5218,18.88,637.91,550.55,22.2784,8281,51529,0.0,False,False,False,False,False,True,False
123,56,Male,Designer,9.34,19,8.69,5.88,10.0,4,95,145,10.0,> 8h,>55 ans,1.0748,3.64,15.52,9.657,10.0,-2.537,0.0,1,0,0,1,0,2.336,2.9957,4.9836,4.5643,37.36,190.0,558.6,87.2356,361,21025,0.0,False,False,False,False,False,False,False
124,44,Female,Designer,1.7,52,7.11,8.25,1.44,0,3,75,2.7,< 2h,36-45 ans,0.2391,12.19,44.12,2.567,2.07,6.86,0.89,0,1,0,0,1,0.9933,3.9703,4.3307,1.3863,0.0,74.88,24.75,2.89,2704,5625,1.0,False,False,False,False,False,False,False
125,26,Male,Manager,5.08,82,5.59,4.89,7.36,0,113,93,8.09,4-6h,26-35 ans,0.9088,24.45,18.31,6.447,7.725,-0.587,2.41,0,1,1,1,0,1.805,4.4188,4.5433,4.7362,0.0,603.52,552.57,25.8064,6724,8649,0.0,False,False,True,False,False,False,False
126,32,Female,Doctor,7.51,73,4.41,5.19,10.0,1,90,180,10.0,6-8h,26-35 ans,1.7029,27.59,23.97,8.727,10.0,-3.31,3.59,1,1,1,1,0,2.1412,4.3041,5.1985,4.5109,7.51,730.0,467.1,56.4001,5329,32400,1.0,True,False,False,False,False,False,False
127,32,Female,Student,1.3,25,6.17,7.01,2.72,2,115,163,2.38,< 2h,26-35 ans,0.2107,6.75,125.38,1.717,2.55,6.207,1.83,0,0,0,0,0,0.8329,3.2581,5.0999,4.7536,2.6,68.0,806.15,1.69,625,26569,1.0,False,False,False,False,False,True,False
128,43,Female,Student,7.78,59,8.25,5.9,9.21,1,38,177,9.12,6-8h,36-45 ans,0.943,11.92,22.75,8.763,9.165,-2.677,0.0,1,1,0,1,0,2.1725,4.0943,5.1818,3.6636,7.78,543.39,224.2,60.5284,3481,31329,1.0,False,False,False,False,False,True,False
129,59,Female,Manager,4.25,1,5.26,9.24,2.96,3,42,193,3.84,4-6h,>55 ans,0.808,0.32,45.41,4.267,3.4,6.98,2.74,0,0,1,0,0,1.6582,0.6931,5.2679,3.7612,12.75,2.96,388.08,18.0625,1,37249,1.0,False,False,True,False,False,False,False
130,30,Male,Doctor,3.24,2,8.3,8.06,3.8,0,17,84,3.03,2-4h,26-35 ans,0.3904,0.4,25.93,3.273,3.415,4.543,0.0,0,0,0,0,1,1.4446,1.0986,4.4427,2.8904,0.0,7.6,137.02,10.4976,4,7056,0.0,True,False,False,False,False,False,False
131,49,Male,Freelancer,6.18,102,4.81,5.41,8.14,0,31,279,8.15,6-8h,46-55 ans,1.2848,35.34,45.15,7.88,8.145,-2.213,3.19,1,1,1,1,0,1.9713,4.6347,5.6348,3.4657,0.0,830.28,167.71,38.1924,10404,77841,0.0,False,True,False,False,False,False,False
132,56,Female,Doctor,5.9,55,4.65,7.47,5.21,2,68,134,6.4,4-6h,>55 ans,1.2688,19.71,22.71,6.817,5.805,3.393,3.35,0,1,1,0,0,1.9315,4.0254,4.9053,4.2341,11.8,286.55,507.96,34.81,3025,17956,1.0,True,False,False,False,False,False,False
133,49,Male,Doctor,8.87,65,7.03,4.47,10.0,1,117,282,7.86,> 8h,46-55 ans,1.2617,15.41,31.79,9.953,8.93,-3.58,0.97,1,1,0,1,0,2.2895,4.1897,5.6454,4.7707,8.87,650.0,522.99,78.6769,4225,79524,0.0,True,False,False,False,False,False,False
134,21,Female,Researcher,7.08,24,8.02,4.35,10.0,1,100,113,9.52,6-8h,≤25 ans,0.8828,4.99,15.96,7.48,9.76,-3.983,0.0,1,0,0,1,0,2.0894,3.2189,4.7362,4.6151,7.08,240.0,435.0,50.1264,576,12769,1.0,False,False,False,True,False,False,False
135,47,Female,Software Engineer,4.8,108,7.9,7.21,4.54,0,27,201,4.23,4-6h,46-55 ans,0.6076,22.78,41.88,6.6,4.385,3.12,0.1,0,1,0,0,1,1.7579,4.6913,5.3083,3.3322,0.0,490.32,194.67,23.04,11664,40401,1.0,False,False,False,False,True,False,False
136,54,Male,Doctor,6.85,67,6.72,4.95,10.0,4,38,218,10.0,6-8h,46-55 ans,1.0193,16.62,31.82,7.967,10.0,-4.417,1.28,1,1,0,1,0,2.0605,4.2195,5.3891,3.6636,27.4,670.0,188.1,46.9225,4489,47524,0.0,True,False,False,False,False,False,False
137,40,Female,Teacher,7.75,14,7.19,5.66,8.53,1,76,141,9.36,6-8h,36-45 ans,1.0779,3.25,18.19,7.983,8.945,-1.603,0.81,1,0,0,1,0,2.1691,2.7081,4.9558,4.3438,7.75,119.42,430.16,60.0625,196,19881,1.0,False,False,False,False,False,False,True
138,56,Female,Designer,9.44,81,5.29,5.53,10.0,3,85,227,9.06,> 8h,>55 ans,1.7845,25.52,24.05,10.79,9.53,-3.053,2.71,1,1,1,1,0,2.3456,4.4067,5.4293,4.4543,28.32,810.0,470.05,89.1136,6561,51529,1.0,False,False,False,False,False,False,False
139,32,Male,Doctor,7.34,6,6.76,8.69,5.23,4,26,259,4.41,6-8h,26-35 ans,1.0858,1.48,35.29,7.44,4.82,3.893,1.24,1,0,0,0,1,2.1211,1.9459,5.5607,3.2958,29.36,31.38,225.94,53.8756,36,67081,0.0,True,False,False,False,False,False,False
140,46,Male,Software Engineer,5.89,90,5.04,4.83,9.99,4,52,178,10.0,4-6h,46-55 ans,1.1687,29.76,30.22,7.39,9.995,-4.293,2.96,0,1,1,1,0,1.9301,4.5109,5.1874,3.9703,23.56,899.1,251.16,34.6921,8100,31684,0.0,False,False,False,False,True,False,False
141,53,Female,Researcher,4.36,81,8.64,7.46,5.3,1,8,104,4.45,4-6h,46-55 ans,0.5046,15.62,23.85,5.71,4.875,2.293,0.0,0,1,0,0,1,1.679,4.4067,4.654,2.1972,4.36,429.3,59.68,19.0096,6561,10816,1.0,False,False,False,True,False,False,False
142,30,Female,Researcher,9.02,70,7.39,4.61,10.0,4,90,286,10.0,> 8h,26-35 ans,1.2206,15.79,31.71,10.187,10.0,-3.89,0.61,1,1,0,1,0,2.3046,4.2627,5.6595,4.5109,36.08,700.0,414.9,81.3604,4900,81796,1.0,False,False,False,True,False,False,False
143,49,Male,Freelancer,8.13,118,6.82,5.73,10.0,3,50,49,9.63,> 8h,46-55 ans,1.1921,28.84,6.03,10.097,9.815,-3.437,1.18,1,1,0,1,0,2.2116,4.7791,3.912,3.9318,24.39,1180.0,286.5,66.0969,13924,2401,0.0,False,True,False,False,False,False,False
144,24,Male,Teacher,1.69,92,5.24,7.36,4.11,1,80,134,5.09,< 2h,≤25 ans,0.3225,29.26,79.29,3.223,4.6,4.583,2.76,0,1,1,0,0,0.9895,4.5326,4.9053,4.3944,1.69,378.12,588.8,2.8561,8464,17956,0.0,False,False,False,False,False,False,True
145,39,Female,Software Engineer,7.3,40,6.04,6.03,8.76,2,11,199,7.96,6-8h,36-45 ans,1.2086,11.04,27.26,7.967,8.36,-2.547,1.96,1,1,0,1,1,2.1163,3.7136,5.2983,2.4849,14.6,350.4,66.33,53.29,1600,39601,1.0,False,False,False,False,True,False,False
146,45,Female,Software Engineer,5.85,59,7.9,5.6,7.92,1,11,249,7.27,4-6h,36-45 ans,0.7405,12.45,42.56,6.833,7.595,-2.137,0.1,0,1,0,1,1,1.9242,4.0943,5.5215,2.4849,5.85,467.28,61.6,34.2225,3481,62001,1.0,False,False,False,False,True,False,False
147,19,Female,Manager,1.93,43,5.2,10.0,1.0,0,98,95,1.78,< 2h,≤25 ans,0.3712,13.78,49.22,2.647,1.39,10.633,2.8,0,1,1,0,0,1.075,3.7842,4.5643,4.5951,0.0,43.0,980.0,3.7249,1849,9025,1.0,False,False,True,False,False,False,False
148,59,Other,Software Engineer,6.08,32,4.64,5.91,9.63,2,118,125,10.0,6-8h,>55 ans,1.3103,11.49,20.56,6.613,9.815,-1.753,3.36,1,1,1,1,0,1.9573,3.4965,4.8363,4.7791,12.16,308.16,697.38,36.9664,1024,15625,,False,False,False,False,True,False,False
149,23,Male,Software Engineer,2.73,65,5.54,7.04,3.84,1,91,209,2.02,2-4h,≤25 ans,0.4928,19.55,76.56,3.813,2.93,4.717,2.46,0,1,1,0,0,1.3164,4.1897,5.3471,4.5218,2.73,249.6,640.64,7.4529,4225,43681,0.0,False,False,False,False,True,False,False
150,45,Male,Student,7.37,81,7.97,5.66,9.98,4,29,221,10.0,6-8h,36-45 ans,0.9247,16.94,29.99,8.72,9.99,-3.837,0.03,1,1,0,1,1,2.1247,4.4067,5.4027,3.4012,29.48,808.38,164.14,54.3169,6561,48841,0.0,False,False,False,False,False,True,False
151,45,Female,Designer,3.51,109,8.42,5.62,6.77,0,26,290,6.28,2-4h,36-45 ans,0.4169,21.58,82.62,5.327,6.525,-0.717,0.0,0,1,0,0,1,1.5063,4.7005,5.6733,3.2958,0.0,737.93,146.12,12.3201,11881,84100,1.0,False,False,False,False,False,False,False
152,37,Female,Manager,2.35,22,6.07,8.81,1.03,0,42,138,2.44,2-4h,36-45 ans,0.3871,6.04,58.72,2.717,1.735,8.48,1.93,0,0,0,0,0,1.209,3.1355,4.9345,3.7612,0.0,22.66,370.02,5.5225,484,19044,1.0,False,False,True,False,False,False,False
153,47,Male,Manager,1.74,63,7.91,7.75,2.57,2,95,223,1.0,< 2h,46-55 ans,0.22,13.27,128.16,2.79,1.785,6.763,0.09,0,1,0,0,0,1.008,4.1589,5.4116,4.5643,3.48,161.91,736.25,3.0276,3969,49729,0.0,False,False,True,False,False,False,False
154,28,Male,Student,5.42,5,5.66,6.61,7.38,3,57,292,6.76,4-6h,26-35 ans,0.9576,1.47,53.87,5.503,7.07,0.18,2.34,0,0,1,1,0,1.8594,1.7918,5.6802,4.0604,16.26,36.9,376.77,29.3764,25,85264,0.0,False,False,False,False,False,True,False
155,45,Female,Teacher,2.8,62,6.54,7.43,3.37,0,52,140,2.32,2-4h,36-45 ans,0.4281,15.8,50.0,3.833,2.845,4.927,1.46,0,1,0,0,0,1.335,4.1431,4.9488,3.9703,0.0,208.94,386.36,7.84,3844,19600,1.0,False,False,False,False,False,False,True
156,42,Male,Student,8.7,42,4.1,3.87,10.0,1,101,172,9.91,> 8h,36-45 ans,2.122,17.07,19.77,9.4,9.955,-4.447,3.9,1,1,1,1,0,2.2721,3.7612,5.1533,4.625,8.7,420.0,390.87,75.69,1764,29584,0.0,False,False,False,False,False,True,False
157,56,Female,Manager,1.09,24,7.56,7.89,3.34,4,103,132,3.5,< 2h,>55 ans,0.1442,5.29,121.1,1.49,3.42,6.267,0.44,0,0,0,0,0,0.7372,3.2189,4.8903,4.6444,4.36,80.16,812.67,1.1881,576,17424,1.0,False,False,True,False,False,False,False
158,50,Male,Teacher,8.59,82,7.59,3.78,10.0,2,5,31,10.0,> 8h,46-55 ans,1.1318,18.01,3.61,9.957,10.0,-6.137,0.41,1,1,0,1,1,2.2607,4.4188,3.4657,1.7918,17.18,820.0,18.9,73.7881,6724,961,0.0,False,False,False,False,False,False,True
159,18,Male,Manager,5.69,7,4.5,9.19,5.63,3,94,64,6.71,4-6h,≤25 ans,1.2644,2.59,11.25,5.807,6.17,5.127,3.5,0,0,1,0,0,1.9006,2.0794,4.1744,4.5539,17.07,39.41,863.86,32.3761,49,4096,0.0,False,False,True,False,False,False,False
160,44,Male,Doctor,9.3,116,5.79,2.76,10.0,4,116,98,10.0,> 8h,36-45 ans,1.6062,33.39,10.54,11.233,10.0,-5.307,2.21,1,1,1,1,0,2.3321,4.7622,4.5951,4.7622,37.2,1160.0,320.16,86.49,13456,9604,0.0,True,False,False,False,False,False,False
161,30,Female,Teacher,2.84,36,6.42,9.77,1.0,3,1,282,1.0,2-4h,26-35 ans,0.4424,9.35,99.3,3.44,1.0,8.787,1.58,0,1,0,0,1,1.3455,3.6109,5.6454,0.6931,8.52,36.0,9.77,8.0656,1296,79524,1.0,False,False,False,False,False,False,True
162,58,Female,Manager,1.92,89,7.87,8.2,2.15,2,42,138,3.47,< 2h,>55 ans,0.244,18.85,71.88,3.403,2.81,6.75,0.13,0,1,0,0,0,1.0716,4.4998,4.9345,3.7612,3.84,191.35,344.4,3.6864,7921,19044,1.0,False,False,True,False,False,False,False
163,20,Female,Student,6.62,92,8.12,4.92,9.76,2,20,217,10.0,6-8h,≤25 ans,0.8153,18.88,32.78,8.153,9.88,-4.507,0.0,1,1,0,1,1,2.0308,4.5326,5.3845,3.0445,13.24,897.92,98.4,43.8244,8464,47089,1.0,False,False,False,False,False,True,False
164,56,Female,Manager,7.36,58,7.6,4.8,9.59,3,75,192,10.0,6-8h,>55 ans,0.9684,12.72,26.09,8.327,9.795,-3.54,0.4,1,1,0,1,0,2.1235,4.0775,5.2627,4.3307,22.08,556.22,360.0,54.1696,3364,36864,1.0,False,False,True,False,False,False,False
165,23,Male,Student,4.35,27,5.08,7.48,6.43,0,11,248,6.18,4-6h,≤25 ans,0.8563,8.86,57.01,4.8,6.305,1.233,2.92,0,0,1,0,1,1.6771,3.3322,5.5175,2.4849,0.0,173.61,82.28,18.9225,729,61504,0.0,False,False,False,False,False,True,False
166,25,Male,Teacher,1.12,52,5.78,10.0,1.0,2,118,217,1.57,< 2h,≤25 ans,0.1938,14.99,193.75,1.987,1.285,10.967,2.22,0,1,1,0,0,0.7514,3.9703,5.3845,4.7791,2.24,52.0,1180.0,1.2544,2704,47089,0.0,False,False,False,False,False,False,True
167,44,Female,Student,4.66,118,5.24,4.34,9.22,3,100,262,9.2,4-6h,36-45 ans,0.8893,37.53,56.22,6.627,9.21,-3.213,2.76,0,1,1,1,0,1.7334,4.7791,5.5722,4.6151,13.98,1087.96,434.0,21.7156,13924,68644,1.0,False,False,False,False,False,True,False
168,26,Female,Teacher,3.1,70,7.19,6.96,4.55,0,45,261,3.89,2-4h,26-35 ans,0.4312,16.23,84.19,4.267,4.22,3.16,0.81,0,1,0,0,0,1.411,4.2627,5.5683,3.8286,0.0,318.5,313.2,9.61,4900,68121,1.0,False,False,False,False,False,False,True
169,54,Female,Software Engineer,4.13,54,7.24,7.94,4.13,0,85,146,4.16,4-6h,46-55 ans,0.5704,12.43,35.35,5.03,4.145,5.227,0.76,0,1,0,0,0,1.6351,4.0073,4.9904,4.4543,0.0,223.02,674.9,17.0569,2916,21316,1.0,False,False,False,False,True,False,False
170,50,Female,Designer,5.56,35,4.08,6.51,6.48,2,37,102,5.63,4-6h,46-55 ans,1.3627,14.3,18.35,6.143,6.055,0.647,3.92,0,1,1,0,0,1.881,3.5835,4.6347,3.6376,11.12,226.8,240.87,30.9136,1225,10404,1.0,False,False,False,False,False,False,False
171,59,Male,Freelancer,7.32,61,7.66,5.46,8.39,1,50,66,8.5,6-8h,>55 ans,0.9556,13.27,9.02,8.337,8.445,-2.097,0.34,1,1,0,1,0,2.1187,4.1271,4.2047,3.9318,7.32,511.79,273.0,53.5824,3721,4356,0.0,False,True,False,False,False,False,False
172,41,Male,Teacher,9.67,14,5.15,2.71,10.0,3,79,98,10.0,> 8h,36-45 ans,1.8777,4.53,10.13,9.903,10.0,-5.973,2.85,1,0,1,1,0,2.3674,2.7081,4.5951,4.382,29.01,140.0,214.09,93.5089,196,9604,0.0,False,False,False,False,False,False,True
173,32,Female,Freelancer,2.3,53,8.01,8.17,4.45,4,75,174,3.89,2-4h,26-35 ans,0.2871,11.03,75.65,3.183,4.17,4.97,0.0,0,1,0,0,0,1.1939,3.989,5.1648,4.3307,9.2,235.85,612.75,5.29,2809,30276,1.0,False,True,False,False,False,False,False
174,49,Male,Researcher,7.12,60,8.16,5.9,10.0,1,102,241,9.36,6-8h,46-55 ans,0.8725,12.25,33.85,8.12,9.68,-2.4,0.0,1,1,0,1,0,2.0943,4.1109,5.4889,4.6347,7.12,600.0,601.8,50.6944,3600,58081,0.0,False,False,False,True,False,False,False
175,49,Male,Freelancer,3.1,96,7.98,6.74,5.66,0,44,24,7.24,2-4h,46-55 ans,0.3885,20.05,7.74,4.7,6.45,1.813,0.02,0,1,0,0,0,1.411,4.5747,3.2189,3.8067,0.0,543.36,296.56,9.61,9216,576,0.0,False,True,False,False,False,False,False
176,41,Female,Software Engineer,2.99,53,6.04,7.33,4.76,4,13,170,4.54,2-4h,36-45 ans,0.495,14.62,56.86,3.873,4.65,2.787,1.96,0,1,0,0,1,1.3838,3.989,5.1417,2.6391,11.96,252.28,95.29,8.9401,2809,28900,1.0,False,False,False,False,True,False,False
